"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23634","should handle gateway restart with disableStickySession and reconnect","Disable Sticky Session Gateway Restart Reconnection Tests","Sun Jan 11 06:00:31 UTC 2026","passed","Sun Jan 11 06:00:55 UTC 2026","","","",""
"","11","testMonoStringLiterallyNull()","","Sun Jan 11 05:56:16 UTC 2026","passed","Sun Jan 11 05:56:16 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoStringLiterallyNull"
"","1","testEventStreamWriteWithoutKey()","","Sun Jan 11 05:56:17 UTC 2026","passed","Sun Jan 11 05:56:17 UTC 2026","","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithoutKey"
"","14063","should fail fast on connection attempt","Continuum Unavailable Tests","Sun Jan 11 06:00:25 UTC 2026","passed","Sun Jan 11 06:00:39 UTC 2026","","","",""
"","1061","testRpcCompletableFutureString()","","Sun Jan 11 05:56:11 UTC 2026","passed","Sun Jan 11 05:56:12 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testRpcCompletableFutureString"
"","53","should invoke combine with multiple args synchronously","Publish Mechanism","Sun Jan 11 06:00:24 UTC 2026","passed","Sun Jan 11 06:00:24 UTC 2026","","Non-async methods without scope","",""
"","7","testNestedArrays()","","Sun Jan 11 05:56:17 UTC 2026","passed","Sun Jan 11 05:56:17 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testNestedArrays"
"","46","should invoke multiArgs with multiple args asynchronously","Publish Mechanism","Sun Jan 11 06:00:24 UTC 2026","passed","Sun Jan 11 06:00:24 UTC 2026","","Async methods without scope","",""
"","52","should invoke fetchData with scope asynchronously","Publish Mechanism","Sun Jan 11 06:00:24 UTC 2026","passed","Sun Jan 11 06:00:24 UTC 2026","","Async methods with scope","",""
"","8","should process list of complex objects with scope","Publish Mechanism","Sun Jan 11 06:00:24 UTC 2026","passed","Sun Jan 11 06:00:24 UTC 2026","Complex object handling","Error propagation","",""
"","29","should propagate synchronous error with scope","Publish Mechanism","Sun Jan 11 06:00:24 UTC 2026","passed","Sun Jan 11 06:00:24 UTC 2026","Non-async errors with scope","Error propagation","",""
"","120","testVertxFutureNullString()","","Sun Jan 11 05:56:17 UTC 2026","passed","Sun Jan 11 05:56:17 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testVertxFutureNullString"
"","1","testReverseCopySmall()","","Sun Jan 11 05:57:00 UTC 2026","passed","Sun Jan 11 05:57:00 UTC 2026","","org.mindignited.util.FileUtilTests","org.mindignited.util.FileUtilTests","testReverseCopySmall"
"","9","testAutowireCollection()","","Sun Jan 11 05:56:47 UTC 2026","passed","Sun Jan 11 05:56:47 UTC 2026","","org.mindignited.continuum.grind.internal.api.TestJobService","org.mindignited.continuum.grind.internal.api.TestJobService","testAutowireCollection"
"","36","should inject context with tenant1 realm","Context Injection","Sun Jan 11 06:00:24 UTC 2026","passed","Sun Jan 11 06:00:24 UTC 2026","","Context injection tests","",""
"","6","testSendAndReceiveCollection()","","Sun Jan 11 05:56:17 UTC 2026","passed","Sun Jan 11 05:56:17 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testSendAndReceiveCollection"
